Τελευταία Ενημέρωση;Τρίτη, 22 Ιουλίου 2014 16:05;;;;;;
Κωδικός;Περιγραφή;Τιμή;Last Import;Barcode;Κατηγορία;Συν. Διαθέσιμο Απόθεμα;Συνολικό Απόθεμα
306200;ΛΑΣΤΙΧΑ 306200 Ν.089 ΜΑΥΡΟ ΜΕ ΑΣΠΡΟ;1,90;03/07/2014;5205103032179;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;5;5
306201;ΛΑΣΤΙΧΑ 306201 Ν.161Χ ΣΚΟΥΡ.ΑΠΟΧΡ.;1,45;03/07/2014;5205103032186;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;3;3
306202;ΛΑΣΤΙΧΑ 306202 Ν.161Μ ΜΑΥΡΟ;1,45;15/04/2014;5205103032193;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;0;0
306203;ΛΑΣΤΙΧΑ 306203 Ν.606050Μ ΜΑΥΡΟ;1,45;03/07/2014;5205103032209;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;1;1
306204;ΛΑΣΤΙΧΑ 306204 Ν.606050Χ ΣΚΟΥΡ.ΑΠΟΧΡ.;1,45;03/07/2014;5205103032216;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;4;4
306205;ΛΑΣΤΙΧΑ 306205 Ν.80260;2,95;03/07/2014;5205103032223;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;7;7
306206;ΠΙΑΣΤΡΕΣ 306206 Ν.0683;2,95;05/03/2014;5205103032230;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;19;19
306207;ΠΙΑΣΤΡΕΣ 306207 Ν.12294;2,95;05/03/2014;5205103032247;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;16;16
306208;ΠΙΑΣΤΡΕΣ 306208 Ν.228Ν ΦΙΔΙ;2,95;27/11/2013;5205103032254;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;67;67
306209;ΠΙΑΣΤΡΕΣ 306209 Ν.700154;2,45;15/01/2014;5205103032261;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;63;63
306210;ΠΙΑΣΤΡΕΣ 306210 Ν.700160;2,75;27/11/2013;5205103032278;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;13;13
306211;ΠΙΑΣΤΡΕΣ 306211 Ν.8804 ΜΑΥΡΟ ΜΕ ΛΑΔΙ ΛΟΥ;2,75;27/11/2013;5205103032285;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;52;52
306212;ΣΟΥΡΕΣ 306212 Ν.500060;2,75;27/11/2013;5205103032292;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;30;30
306213;ΣΟΥΡΕΣ 306213 Ν.8570 ΚΑΦΕ ΑΠΟΧΡΩΣ.;2,95;27/11/2013;5205103032308;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;61;61
306214;ΣΤΕΦΑΝΑΚΙΑ 306214 Ν.0442;1,65;15/01/2014;5205103032315;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;38;38
306215;ΣΤΕΦΑΝΑΚΙΑ 306215 Ν.31057;3,95;05/03/2014;5205103032322;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;17;17
306216;ΣΤΕΦΑΝΑΚΙΑ 306216 Ν.700120Π ΜΑΥΡΟ;3,95;15/01/2014;5205103032339;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;30;30
306217;ΣΤΕΦΑΝΑΚΙΑ 306217 Ν.700858 ΜΑΥΡΟ/ΚΑΦΕ;1,45;04/02/2014;5205103032346;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;11;11
333001;ECHARPE 333001 BLUE 18-56552;20,90;26/05/2014;5205103996778;ΑΞΕΣΟΥΑΡ;1;1
333002;ECHARPE 333002 FUCHSIA 18-56552;20,90;16/04/2014;5205103996785;ΑΞΕΣΟΥΑΡ;3;3
333005;BERE 333005 GREY 1910 12330;19,90;07/01/2014;5205103996846;ΑΞΕΣΟΥΑΡ;1;1
333007;SCARF 333007 WHITE 900-2825 12391;18,90;04/04/2014;5205103996860;ΑΞΕΣΟΥΑΡ;2;2
333008;BERE 333008 BLACK 3014 8860;27,50;01/04/2013;5205103996877;ΑΞΕΣΟΥΑΡ;5;5
333010;SCARF 333010 GREY 901 010-9317;27,50;04/04/2014;5205103996891;ΑΞΕΣΟΥΑΡ;1;1
333011;SCARF 333011 BLACK 915-010-9317;27,50;15/04/2014;5205103996907;ΑΞΕΣΟΥΑΡ;1;1
333012;SCARF 333012 BROWN 900-010-9317;27,50;04/04/2014;5205103996914;ΑΞΕΣΟΥΑΡ;0;0
333016;BAG 333016 BLACK YB002070;59,50;04/04/2014;5205103997669;ΑΞΕΣΟΥΑΡ;1;1
333017;BAG 333017 BLACK YB002071;74,50;04/04/2014;5205103997676;ΑΞΕΣΟΥΑΡ;2;2
333018;BAG 333018 BLACK YB002107;59,50;04/04/2014;5205103997683;ΑΞΕΣΟΥΑΡ;1;1
333020;BAG 333020 PURPLE YB002104;59,50;01/04/2013;5205103997706;ΑΞΕΣΟΥΑΡ;5;5
333021;BAG 333021 BLACK YB002106;49,50;22/04/2013;5205103997713;ΑΞΕΣΟΥΑΡ;3;3
333022;BAG 333022 PURPLE YB002106;49,50;03/04/2013;5205103997720;ΑΞΕΣΟΥΑΡ;11;11
333023;BAG 333023 BLACK YB002109;74,50;03/04/2013;5205103997737;ΑΞΕΣΟΥΑΡ;2;2
333025;BAG 333025 BLACK ZB002778;115,45;04/04/2014;5205103997751;ΑΞΕΣΟΥΑΡ;8;8
333027;BAG 333027 BLACK LEATHER ZB002617;174,45;30/07/2012;5205103997775;ΑΞΕΣΟΥΑΡ;10;10
333028;BAG 333028 TAN LEATHER ZB002617;174,45;30/07/2012;5205103997782;ΑΞΕΣΟΥΑΡ;9;9
333030;BAG 333030 RUBY LEATHER ZB002616;83,88;04/04/2014;5205103997805;ΑΞΕΣΟΥΑΡ;1;1
333031;BAG 333031 BLACK LEATHER ZB002681;139,88;30/07/2012;5205103997812;ΑΞΕΣΟΥΑΡ;3;3
333033;ΣΤΕΚΑ 333033 ΜΑΥΡΗ ΧΟΝΤΡΗ;1,95;28/08/2012;5205103006477;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;155;155
333034;ΣΤΕΚΑ 333034 ΚΑΦΕ ΧΟΝΤΡΗ-ΒΟΥΛΕΣ;1,95;28/08/2012;5205103006484;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;187;187
333035;ΣΤΕΚΑ 333035 ΜΑΥΡΗ ΛΕΠΤΗ;1,95;16/12/2013;5205103006491;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;1145;1145
333036;ΨΕΙΡΕΣ 333036 ΜΙΚΡΕΣ;1,95;22/10/2013;5205103006507;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;5;5
333037;ΣΤΕΚΑ 333037 ΜΑΥΡΗ ΑΛΥΣΙΔΑ;1,95;28/08/2012;5205103006514;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;82;82
333038;ΣΤΕΚΑ 333038 ΚΑΦΕ ΑΛΥΣΙΔΑ;1,95;28/08/2012;5205103006521;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;76;76
333039;ΣΤΕΚΑ 333039 ΜΑΥΡΗ ΠΙΡΟΥΝΑ;1,95;28/08/2012;5205103006538;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;192;192
333040;ΣΤΕΚΑ 333040 ΚΑΦΕ ΠΙΡΟΥΝΑ;1,95;28/08/2012;5205103006545;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;197;197
333041;ΣΤΕΚΑ 333041 ΧΡΥΣΗ ΛΕΠΤΗ;1,95;07/01/2014;5205103006552;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;539;539
333042;ΣΤΕΚΑ 333042 ΚΑΦΕ ΛΕΠΤΗ ΛΕΟΠΑΡΔ.;1,95;29/08/2012;5205103006569;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;1189;1189
333043;ΣΤΕΚΑ 333043 ΜΩΒ ΛΕΟΠΑΡ.       .;1,50;28/08/2012;5205103006576;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;99;99
333044;ΣΤΕΚΑ 333044 ΜΩΒ ΛΕΠΤΗ .       .;1,95;28/08/2012;5205103006583;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;550;550
333045;BAG 333045 MULTI PU CM8493 C;34,90;06/09/2012;5205103006613;ΑΞΕΣΟΥΑΡ;15;15
333046;BAG 333046 MULTI PU CM8729 A;34,90;06/09/2012;5205103006620;ΑΞΕΣΟΥΑΡ;12;12
333050;BAG 333050 BLACK PU CM8651;30,00;11/09/2012;5205103006668;ΑΞΕΣΟΥΑΡ;4;4
333051;BAG 333051 BLACK PU CM8311;48,00;11/09/2012;5205103006675;ΑΞΕΣΟΥΑΡ;13;13
333052;BAG 333052 BLUE PU CM8311;48,00;06/09/2012;5205103006682;ΑΞΕΣΟΥΑΡ;21;21
333053;BAG 333053 COGNAC PU CM831-1;48,00;06/09/2012;5205103006699;ΑΞΕΣΟΥΑΡ;20;20
333058;BAG 333058 GREY PU 17078;48,00;26/05/2014;5205103006743;ΑΞΕΣΟΥΑΡ;2;2
333059;BAG 333059 COGNIAG PU 9974;48,00;10/04/2013;5205103006750;ΑΞΕΣΟΥΑΡ;2;2
333060;BAG 333060 STONE PU 7623;45,00;11/09/2012;5205103006767;ΑΞΕΣΟΥΑΡ;2;2
333061;BAG 333061 BLACK PU 7623;45,00;01/05/2013;5205103006774;ΑΞΕΣΟΥΑΡ;2;2
333062;BAG 333062 BLACK PU 7394;24,90;11/09/2012;5205103006781;ΑΞΕΣΟΥΑΡ;15;15
333063;BAG 333063 GREEN PU 7394;24,90;11/09/2012;5205103006798;ΑΞΕΣΟΥΑΡ;30;30
333064;BAG 333064 LILAC PU 7394;24,90;06/09/2012;5205103006804;ΑΞΕΣΟΥΑΡ;30;30
333065;BAG 333065 BLUE PU 7619;29,00;14/09/2012;5205103006811;ΑΞΕΣΟΥΑΡ;16;16
333066;BAG 333066 BLACK PU 7619;29,00;11/09/2012;5205103006828;ΑΞΕΣΟΥΑΡ;9;9
333067;BAG 333067 BROWN PU 7619;29,00;11/09/2012;5205103006835;ΑΞΕΣΟΥΑΡ;24;24
333068;BAG 333068 BLACK PU 7621;23,00;11/09/2012;5205103006842;ΑΞΕΣΟΥΑΡ;4;4
333069;BAG 333069 TOBACCO PU 7621;23,00;07/01/2014;5205103006859;ΑΞΕΣΟΥΑΡ;18;18
333070;BAG 333070 STONE PU 7621;23,00;24/10/2013;5205103006866;ΑΞΕΣΟΥΑΡ;3;3
333072;BAG 333072 BLACK PU 1412;26,00;04/04/2014;5205103006880;ΑΞΕΣΟΥΑΡ;3;3
333073;BAG 333073 BLACK PU BV070210;24,00;28/03/2014;5205103006897;ΑΞΕΣΟΥΑΡ;6;6
333075;BAG 333075 MARRON PU BV070210;24,00;24/04/2014;5205103006910;ΑΞΕΣΟΥΑΡ;1;1
333077;BAG 333077 PURPLE 20 PU BVYX09349;34,00;11/09/2012;5205103006934;ΑΞΕΣΟΥΑΡ;28;28
333078;BAG 333078 BLUE PU BVYX028;29,00;20/09/2013;5205103006941;ΑΞΕΣΟΥΑΡ;1;1
333080;BAG 333080 CHOCO MIX PU BVYX09228;45,00;14/09/2012;5205103006965;ΑΞΕΣΟΥΑΡ;18;18
333081;BAG 333081 GREY PU BVR20072;45,00;06/09/2012;5205103006996;ΑΞΕΣΟΥΑΡ;22;22
333082;BAG 333082 BLACK PU BVR20072;45,00;16/04/2014;5205103007047;ΑΞΕΣΟΥΑΡ;3;3
333084;BAG 333084 TAUPE PU BV19437;50,00;11/09/2012;5205103007061;ΑΞΕΣΟΥΑΡ;7;7
333085;BAG 333085 BLACK PU BVYX09Z95A;48,00;06/09/2012;5205103007078;ΑΞΕΣΟΥΑΡ;52;52
333086;BAG 333086 BLUE PU BVYX09Z95A;48,00;06/09/2012;5205103007085;ΑΞΕΣΟΥΑΡ;54;54
333087;BAG 333087 BLACK PU BVYX09301;50,00;07/01/2014;5205103007108;ΑΞΕΣΟΥΑΡ;55;55
333088;BAG 333088 MARRON PU BVYX09301;50,00;06/09/2012;5205103007177;ΑΞΕΣΟΥΑΡ;58;58
333090;WALLET 333090 BLACK PU ZP000675GL;47,73;11/09/2012;5205103007191;ΑΞΕΣΟΥΑΡ;5;5
333091;BAG 333091 GREEN PU ZB002228PV5GL;73,65;13/05/2014;5205103007207;ΑΞΕΣΟΥΑΡ;2;2
333093;BAG 333093 BLUE 18330;38,50;15/04/2014;5205103007221;ΑΞΕΣΟΥΑΡ;5;5
333094;BAG 333094 BLACK 18331;29,50;06/09/2012;5205103007238;ΑΞΕΣΟΥΑΡ;15;15
333095;BAG 333095 BLUE 18331;29,50;06/09/2012;5205103007245;ΑΞΕΣΟΥΑΡ;49;49
333096;BAG 333096 GREY 18331;29,50;11/09/2012;5205103007252;ΑΞΕΣΟΥΑΡ;34;34
333097;BAG 333097 BLACK 18223;43,50;06/09/2012;5205103007269;ΑΞΕΣΟΥΑΡ;5;5
333098;BAG 333098 BLACK 18150;29,90;06/09/2012;5205103007276;ΑΞΕΣΟΥΑΡ;46;46
333099;BAG 333099 BLACK 18139;28,50;11/09/2012;5205103007283;ΑΞΕΣΟΥΑΡ;20;20
333100;BAG 333100 GREY 16817;37,50;06/09/2012;5205103007290;ΑΞΕΣΟΥΑΡ;65;65
333101;BAG 333101 BLACK 16817;37,50;11/09/2012;5205103007306;ΑΞΕΣΟΥΑΡ;48;48
333103;BAG 333103 TAUPE 18333;37,50;04/04/2014;5205103007320;ΑΞΕΣΟΥΑΡ;1;1
333104;BAG 333104 BLACK 18333;37,50;04/04/2014;5205103007337;ΑΞΕΣΟΥΑΡ;1;1
333105;BAG 333105 BROWN 17893;39,50;07/01/2014;5205103007344;ΑΞΕΣΟΥΑΡ;61;61
333107;BAG 333107 BLACK 18140;44,50;15/04/2014;5205103007368;ΑΞΕΣΟΥΑΡ;4;4
333108;BAG 333108 BROWN 804/96820026AZ;44,50;06/09/2012;5205103007375;ΑΞΕΣΟΥΑΡ;51;51
333110;BAG 333110 BLACK 968/2350/8AZ;44,50;16/04/2014;5205103007399;ΑΞΕΣΟΥΑΡ;10;10
333111;BAG 333111 GREY 968/2260/3AZ;44,50;19/05/2014;5205103007405;ΑΞΕΣΟΥΑΡ;1;1
333115;BAG 333115 CAMEL BV51255;39,50;19/05/2014;5205103007443;ΑΞΕΣΟΥΑΡ;1;1
333126;BRACELET 333126 PURPLE HB11883X14KDKPUR;19,90;04/04/2014;5205103007566;ΜΠΙΖΟΥ;3;3
333127;BRACELET 333127 BLUE HB1883X14KDKNVY;19,90;04/04/2014;5205103007573;ΜΠΙΖΟΥ;4;4
333128;BRACELET 333128 MUSTARD HB1883X14KMUS;19,90;26/05/2014;5205103007580;ΜΠΙΖΟΥ;3;3
333129;BRACELET 333129 GREY HB1883X14KDKGRY;19,90;26/05/2014;5205103007597;ΜΠΙΖΟΥ;2;2
333130;BRACELET 333130 BLACK HB1883x14KBLK;19,90;26/05/2014;5205103007603;ΜΠΙΖΟΥ;3;3
333134;NECKLACE 333134 BLACK 21/39419;18,50;11/09/2012;5205103010061;ΜΠΙΖΟΥ;30;30
333135;SCARF 333135 BLUE SPACE DYED SCAR;9,99;26/09/2012;5205103010085;ΑΞΕΣΟΥΑΡ;65;65
333136;ECHARPE 333136 FUSHIA P1044237VISCOSE SS;22,50;14/09/2012;5205103010092;ΑΞΕΣΟΥΑΡ;4;4
333137;ECHARPE 333137 NAVY P1044237 VISCOSE SS1;22,50;14/09/2012;5205103010108;ΑΞΕΣΟΥΑΡ;18;18
333138;ECHARPE 333138 VIEUX ROSE 10.25VISCOSE S;22,90;14/09/2012;5205103010115;ΑΞΕΣΟΥΑΡ;4;4
333139;ECHARPE 333139 FUSHIA 10.25 VISCOSE SS10;22,90;14/09/2012;5205103010122;ΑΞΕΣΟΥΑΡ;9;9
333140;ECHARPE 333140 AQUA 10.25 VISCOSE SS10;22,90;14/09/2012;5205103010139;ΑΞΕΣΟΥΑΡ;3;3
333141;ECHARPE 333141 GRIS FONCE 10.25 VISCOSE;22,90;14/09/2012;5205103010146;ΑΞΕΣΟΥΑΡ;16;16
333142;ECHARPE 333142 RUST 10.25 VISCOSE SS10;22,90;02/04/2013;5205103010153;ΑΞΕΣΟΥΑΡ;33;33
333143;ECHARPE 333143 GREY COL100718G;18,90;14/09/2012;5205103010160;ΑΞΕΣΟΥΑΡ;6;6
333144;ECHARPE 333144 BLUE COL40718G;18,90;14/09/2012;5205103010177;ΑΞΕΣΟΥΑΡ;51;51
333147;SCARF 333147 BROWN AHW1062;14,90;01/04/2014;5205103010337;ΑΞΕΣΟΥΑΡ;20;20
333148;SCARF 333148 PINK 30511297;28,90;30/04/2014;5205103010368;ΑΞΕΣΟΥΑΡ;1;1
333149;SCARF 333149 BEIGE 30111297;28,90;14/09/2012;5205103010375;ΑΞΕΣΟΥΑΡ;7;7
333150;ECHARPE 333150 GREY 14-56526;23,90;14/09/2012;5205103010382;ΑΞΕΣΟΥΑΡ;37;37
333152;BAG 333152 BLUE;31,80;26/09/2012;5205103010405;ΑΞΕΣΟΥΑΡ;33;33
333153;BAG 333153 BROWN;36,80;25/09/2012;5205103010412;ΑΞΕΣΟΥΑΡ;20;20
333154;BAG 333154 BLUE;29,90;25/09/2012;5205103010429;ΑΞΕΣΟΥΑΡ;44;44
333156;SCARF 333156 BLACK RUSSIAN CHENILL;7,99;20/09/2013;5205103010443;ΑΞΕΣΟΥΑΡ;1;1
333157;SCARF 333157 ECRU RUSSIAN CHENILL;7,99;25/09/2012;5205103010450;ΑΞΕΣΟΥΑΡ;5;5
333158;SCARF 333158 BLACK SPACE DYED SCAR;9,99;30/04/2014;5205103010467;ΑΞΕΣΟΥΑΡ;6;6
333159;SCARF 333159 BROWN 3SIDE FRINGES;7,99;26/09/2012;5205103010474;ΑΞΕΣΟΥΑΡ;17;17
333161;BERE 333161 GREY 1912 8860;27,50;25/09/2012;5205103010511;ΑΞΕΣΟΥΑΡ;25;25
333162;BERE 333162 BROWN 3040 8860;27,50;25/09/2012;5205103010535;ΑΞΕΣΟΥΑΡ;26;26
333163;HAT 333163 BLACK 02/4103;31,50;25/09/2012;5205103010542;ΑΞΕΣΟΥΑΡ;12;12
333164;HAT 333164 PURPLE 53/4103;31,50;25/09/2012;5205103010559;ΑΞΕΣΟΥΑΡ;17;17
333165;HAT 333165 BEIGE 198/4103;31,50;25/09/2012;5205103010566;ΑΞΕΣΟΥΑΡ;13;13
333166;HAT 333166 BLACK 02/F5319;36,50;25/09/2012;5205103010573;ΑΞΕΣΟΥΑΡ;17;17
333167;HAT 333167 GREY 138/F5319;36,50;26/09/2012;5205103010580;ΑΞΕΣΟΥΑΡ;39;39
333168;HAT 333168 BROWN 12/F5319;36,50;25/09/2012;5205103010597;ΑΞΕΣΟΥΑΡ;38;38
333169;ΣΤΕΚΑ 333169 ΦΟΥΞΙΑ;1,50;07/03/2013;5205103020473;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;747;747
333170;ΣΤΕΚΑ 333170 ΠΟΡΤΟΚΑΛΙ;1,50;07/03/2013;5205103020480;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;779;779
333171;ΣΤΕΚΑ 333171 ΜΩΒ;1,50;07/03/2013;5205103020558;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;764;764
333172;ΣΤΕΚΑ 333172 ΡΟΖ;1,50;07/03/2013;5205103020565;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;764;764
333173;ΣΤΕΚΑ 333173 ΛΕΟΠΑΡ ΠΟΡΤΟΚΑΛΙ;1,50;07/03/2013;5205103020572;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;245;245
333174;ΣΤΕΚΑ 333174 ΛΕΟΠΑΡ ΡΟΖ;1,50;07/03/2013;5205103020589;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;207;207
333175;ΣΤΕΚΑ 333175 ΛΕΟΠΑΡ ΡΟΖ;1,50;07/03/2013;5205103020596;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;194;194
333176;ΣΤΕΚΑ 333176 ΚΟΤΣΙΔΑ ΓΑΛΑΖΙΟ;1,95;07/03/2013;5205103020602;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;167;167
333177;ΣΤΕΚΑ 333177 ΚΟΤΣΙΔΑ ΚΙΤΡΙΝΟ;1,95;07/03/2013;5205103020626;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;191;191
333178;ΣΤΕΚΑ 333178 ΚΟΤΣΙΔΑ ΜΩΒ;1,95;07/01/2014;5205103020633;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;183;183
333179;ΣΤΕΚΑ 333179 ΚΟΤΣΙΔΑ ΡΟΖ;1,95;07/03/2013;5205103020701;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;177;177
333180;ΣΤΕΚΑ 333180 ΚΟΤΣΙΔΑ ΠΟΡΤΟΚΑΛΙ;1,95;07/03/2013;5205103020725;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;196;196
333181;ΣΤΕΚΑ 333181 ΚΟΤΣΙΔΑ ΛΑΧΑΝΙ;1,95;07/01/2014;5205103020732;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;179;179
333182;ΣΤΕΚΑ 333182 ΛΕΠΤΗ ΦΟΥΞΙΑ;1,95;07/03/2013;5205103020749;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;662;662
333183;ΣΤΕΚΑ 333183 ΛΕΠΤΗ ΡΟΖ;1,95;07/03/2013;5205103020787;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;658;658
333184;ΚΛΙΚ ΚΛΑΚ 333184 ΠΑΙΔ.ΛΟΥΛΟΥΔΙΑ ΜΙΚΡΟ;1,50;07/03/2013;5205103020800;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;121;121
333185;ΚΛΙΚ ΚΛΑΚ 333185 ΠΑΙΔ.ΚΑΡΔΟΥΛΕΣ ΜΕΣΑΙΟ;1,50;07/03/2013;5205103020817;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;141;141
333186;ΚΛΙΚ ΚΛΑΚ 333186 ΠΑΙΔ.ΚΟΚΚΙΝΟ ΜΕΓΑΛΟ;1,50;07/03/2013;5205103020824;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;254;254
333187;ΚΛΙΚ ΚΛΑΚ 333187 ΠΑΙΔ.ΡΟΖ ΜΕΓΑΛΟ;1,50;07/01/2014;5205103020848;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;249;249
333188;ΚΛΙΚ ΚΛΑΚ 333188 ΠΑΙΔ.ΣΟΜΟΝ ΜΕΓΑΛΟ;1,50;07/03/2013;5205103020855;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;227;227
333189;ΚΛΙΚ ΚΛΑΚ 333189 ΠΑΙΔ.ΚΑΡΔΟΥΛΑ ΔΙΑΦ.ΧΡΩΜ;1,50;07/01/2014;5205103020862;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;446;446
333190;ΔΑΓΚΑΝΑ 333190 ΠΟΡΤΟΚΑΛΙ ΙΡΙΔΙΖΟΝ ΜΕΣΑΙΑ;1,50;07/01/2014;5205103020886;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;95;95
333191;ΔΑΓΚΑΝΑ 333191 ΠΟΡΤΟΚΑΛΙ ΜΕΓΑΛΗ;1,95;07/01/2014;5205103020909;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;67;67
333192;ΔΑΓΚΑΝΑ 333192 ΚΟΚΚΙΝΗ ΜΕ ΒΟΥΛΕΣ;1,95;07/03/2013;5205103020916;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;115;115
333193;ΔΑΓΚΑΝΑ 333193 ΚΙΤΡΙΝΟ ΜΕ ΒΟΥΛΕΣ;1,95;07/03/2013;5205103020930;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;111;111
333194;ΔΑΓΚΑΝΑ 333194 ΡΟΖ ΜΕ ΒΟΥΛΕΣ;1,95;07/01/2014;5205103020992;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;102;102
333195;ΔΑΓΚΑΝΑ 333195 ΠΡΑΣΙΝΟ ΜΕ ΒΟΥΛΕΣ;1,95;07/03/2013;5205103021036;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;106;106
333196;ΔΑΓΚΑΝΑ 333196 ΜΠΛΕ ΜΕ ΒΟΥΛΕΣ;1,95;07/03/2013;5205103021050;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;116;116
333197;ΔΑΓΚΑΝΑ 333197 ΠΟΡΤΟΚΑΛΙ ΜΕ ΒΟΥΛΕΣ;1,95;07/03/2013;5205103021067;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;115;115
333198;ΚΛΙΚ ΚΛΑΚ 333198 ΡΟΖ ΜΕΓΑΛΟ & ΠΟΡΤΟΚΑΛΙ;1,50;07/03/2013;5205103021074;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;194;194
333199;ΚΛΙΚ ΚΛΑΚ 333199 ΜΙΚΡΟ ΔΙΑΦΟΡΑ ΧΡΩΜΑΤΑ;1,50;07/01/2014;5205103021081;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;247;247
333200;ΚΛAΜΜΕΡ 333200 Ν.0113Μ 2ΑΠΟΧΡΩΣΕΙΣ ΜΑΥΡΟ;1,25;22/10/2013;5205103022866;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;1;1
333210;ΚΛΑΜΜΕΡ 333210 Ν.0102Α;1,75;05/11/2013;5205103025485;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;3;3
333213;ΚΛΑΜΜΕΡ 333213 Ν.0240Μ;0,99;22/10/2013;5205103025515;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;13;13
333215;ΚΛΑΜΜΕΡ 333215 Ν.10008;1,75;14/11/2013;5205103025539;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;6;6
333216;ΚΛΑΜΜΕΡ 333216 Ν.122;1,75;22/10/2013;5205103025546;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;19;19
333219;ΚΛΑΜΜΕΡ 333219 Ν.20;3,70;22/10/2013;5205103025577;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;12;12
333220;ΚΛΑΜΜΕΡ 333220 Ν.234;1,75;22/10/2013;5205103025584;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;13;13
333223;ΚΛΑΜΜΕΡ 333223 Ν.30507;1,95;22/10/2013;5205103025614;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;20;20
